"r1","id1","grp","es1","r3","id2","id3","div"
"collines","5","0","BEN",NA,NA,NA,NA
"donga","6","0","BEN",NA,NA,NA,NA
"kouffo","7","0","BEN",NA,NA,NA,NA
"littoral","8","0","BEN",NA,NA,NA,NA
"mono","9","0","BEN",NA,NA,NA,NA
"oueme","10","0","BEN",NA,NA,NA,NA
"plateau","11","0","BEN",NA,NA,NA,NA
"zou","12","0","BEN",NA,NA,NA,NA
"bale","1","0","BFA",NA,NA,NA,NA
"bam","2","0","BFA",NA,NA,NA,NA
"banwa","3","0","BFA",NA,NA,NA,NA
"bazega","4","0","BFA",NA,NA,NA,NA
"bougouriba","5","0","BFA",NA,NA,NA,NA
"boulgou","6","2","BFA",NA,NA,NA,NA
"boulkiemde","7","0","BFA",NA,NA,NA,NA
"ganzourgou","8","0","BFA",NA,NA,NA,NA
"gnagna","9","0","BFA",NA,NA,NA,NA
"gourma","10","2","BFA",NA,NA,NA,NA
"houet","11","0","BFA",NA,NA,NA,NA
"ioba","12","0","BFA",NA,NA,NA,NA
"kadiogo","13","0","BFA",NA,NA,NA,NA
"kenedougou","14","14","BFA",NA,NA,NA,NA
"komoe","15","0","BFA",NA,NA,NA,NA
"komondjari","16","0","BFA",NA,NA,NA,NA
"kompienga","17","0","BFA",NA,NA,NA,NA
"kossi","18","0","BFA",NA,NA,NA,NA
"koulpelogo","19","0","BFA",NA,NA,NA,NA
"kouritenga","20","0","BFA",NA,NA,NA,NA
"kourweogo","21","0","BFA",NA,NA,NA,NA
"leraba","22","0","BFA",NA,NA,NA,NA
"loroum","23","0","BFA",NA,NA,NA,NA
"mouhoun","24","0","BFA",NA,NA,NA,NA
"nahouri","25","0","BFA",NA,NA,NA,NA
"namentenga","26","0","BFA",NA,NA,NA,NA
"nayala","27","0","BFA",NA,NA,NA,NA
"oubritenga","28","0","BFA",NA,NA,NA,NA
"oudalan","29","0","BFA",NA,NA,NA,NA
"passore","30","0","BFA",NA,NA,NA,NA
"poni","31","1","BFA",NA,NA,NA,NA
"sanguie","32","0","BFA",NA,NA,NA,NA
"sanmatenga","33","0","BFA",NA,NA,NA,NA
"seno","34","0","BFA",NA,NA,NA,NA
"sissili","35","0","BFA",NA,NA,NA,NA
"soum","36","0","BFA",NA,NA,NA,NA
"sourou","37","0","BFA",NA,NA,NA,NA
"tapoa","38","0","BFA",NA,NA,NA,NA
"tuy","39","0","BFA",NA,NA,NA,NA
"yagha","40","0","BFA",NA,NA,NA,NA
"yatenga","41","0","BFA",NA,NA,NA,NA
"ziro","42","0","BFA",NA,NA,NA,NA
"zondoma","43","0","BFA",NA,NA,NA,NA
"zoundweogo","44","0","BFA",NA,NA,NA,NA
"barisal","1","0","BGD",NA,NA,NA,NA
"chittagong","2","0","BGD",NA,NA,NA,NA
"dhaka","3","0","BGD",NA,NA,NA,NA
"khulna","4","0","BGD",NA,NA,NA,NA
"rajshahi","5","0","BGD",NA,NA,NA,NA
"sylhet","6","0","BGD",NA,NA,NA,NA
"acklins","1","0","BHA",NA,NA,NA,NA
"berryislands","2","0","BHA",NA,NA,NA,NA
"biminis","3","0","BHA",NA,NA,NA,NA
"blackpoint","4","0","BHA",NA,NA,NA,NA
"catisland","5","0","BHA",NA,NA,NA,NA
"centralabaco","6","0","BHA",NA,NA,NA,NA
"centralandros","7","0","BHA",NA,NA,NA,NA
"centraleleuthera","8","0","BHA",NA,NA,NA,NA
"cityoffreeport","9","0","BHA",NA,NA,NA,NA
"crookedisland","10","0","BHA",NA,NA,NA,NA
"eastgrandbahama","11","0","BHA",NA,NA,NA,NA
"exuma","12","0","BHA",NA,NA,NA,NA
"grandcay","13","0","BHA",NA,NA,NA,NA
"harbourisland","14","14","BHA",NA,NA,NA,NA
"hopetown","15","0","BHA",NA,NA,NA,NA
"inagua","16","0","BHA",NA,NA,NA,NA
"longisland","17","0","BHA",NA,NA,NA,NA
"mangrovecay","18","0","BHA",NA,NA,NA,NA
"mayaguana","19","0","BHA",NA,NA,NA,NA
"mooresisland","20","0","BHA",NA,NA,NA,NA
"newprovidence","21","0","BHA",NA,NA,NA,NA
"northabaco","22","0","BHA",NA,NA,NA,NA
"northandros","23","0","BHA",NA,NA,NA,NA
"northeleuthera","24","0","BHA",NA,NA,NA,NA
"raggedisland","25","0","BHA",NA,NA,NA,NA
"rumcay","26","0","BHA",NA,NA,NA,NA
"sansalvador","27","0","BHA",NA,NA,NA,NA
"southabaco","28","0","BHA",NA,NA,NA,NA
"southandros","29","0","BHA",NA,NA,NA,NA
"southeleuthera","30","0","BHA",NA,NA,NA,NA
"spanishwells","31","0","BHA",NA,NA,NA,NA
"westgrandbahama","32","0","BHA",NA,NA,NA,NA
"capital","1","0","BHR",NA,NA,NA,NA
"central","2","0","BHR",NA,NA,NA,NA
"muharraq","3","0","BHR",NA,NA,NA,NA
"northern","4","0","BHR",NA,NA,NA,NA
"southern","5","0","BHR",NA,NA,NA,NA
"brcko","1","0","BIH",NA,NA,NA,NA
"federacijabosnaihercegovina","2","0","BIH",NA,NA,NA,NA
"repuplikasrpska","3","0","BIH",NA,NA,NA,NA
"brest","1","0","BLR",NA,NA,NA,NA
"homyel","2","0","BLR",NA,NA,NA,NA
"hrodna","3","0","BLR",NA,NA,NA,NA
"mahilyow","4","0","BLR",NA,NA,NA,NA
"minsk","5","0","BLR",NA,NA,NA,NA
"vitsyebsk","6","0","BLR",NA,NA,NA,NA
"devonshire","1","0","BMU",NA,NA,NA,NA
"hamiltonmunicipality","2","0","BMU",NA,NA,NA,NA
"hamilton","3","0","BMU",NA,NA,NA,NA
"paget","4","0","BMU",NA,NA,NA,NA
"pembroke","5","0","BMU",NA,NA,NA,NA
"saintgeorges","6","0","BMU",NA,NA,NA,NA
"saintgeorgemunicipality","7","0","BMU",NA,NA,NA,NA
"sandys","8","0","BMU",NA,NA,NA,NA
"smiths","9","0","BMU",NA,NA,NA,NA
"southampton","10","0","BMU",NA,NA,NA,NA
"warwick","11","0","BMU",NA,NA,NA,NA
"bumthang","1","0","BNT",NA,NA,NA,NA
"chhukha","2","0","BNT",NA,NA,NA,NA
"chirang","3","0","BNT",NA,NA,NA,NA
"daga","4","0","BNT",NA,NA,NA,NA
"gasa","5","0","BNT",NA,NA,NA,NA
"geylegphug","6","0","BNT",NA,NA,NA,NA
"ha","7","0","BNT",NA,NA,NA,NA
"lhuntshi","8","0","BNT",NA,NA,NA,NA
"mongar","9","0","BNT",NA,NA,NA,NA
"paro","10","0","BNT",NA,NA,NA,NA
"pemagatsel","11","0","BNT",NA,NA,NA,NA
"punakha","12","0","BNT",NA,NA,NA,NA
"samchi","13","0","BNT",NA,NA,NA,NA
"samdrupjongkhar","14","14","BNT",NA,NA,NA,NA
"shemgang","15","0","BNT",NA,NA,NA,NA
"tashiyangtse","16","0","BNT",NA,NA,NA,NA
"tashigang","17","0","BNT",NA,NA,NA,NA
"thimphu","18","0","BNT",NA,NA,NA,NA
"tongsa","19","0","BNT",NA,NA,NA,NA
"wangdiphodrang","20","0","BNT",NA,NA,NA,NA
"chuquisaca","1","0","BOL",NA,NA,NA,NA
"cochabamba","2","0","BOL",NA,NA,NA,NA
"elbeni","3","0","BOL",NA,NA,NA,NA
"lapaz","4","0","BOL",NA,NA,NA,NA
"oruro","5","0","BOL",NA,NA,NA,NA
"pando","6","0","BOL",NA,NA,NA,NA
"potosi","7","0","BOL",NA,NA,NA,NA
"santacruz","8","0","BOL",NA,NA,NA,NA
"tarija","9","0","BOL",NA,NA,NA,NA
"belait","1","0","BRN",NA,NA,NA,NA
"bruneiandmuara","2","0","BRN",NA,NA,NA,NA
"temburong","3","0","BRN",NA,NA,NA,NA
"tutong","4","0","BRN",NA,NA,NA,NA
"central","1","0","BWA",NA,NA,NA,NA
"francistown","2","0","BWA",NA,NA,NA,NA
"western","3","0","BWA",NA,NA,NA,NA
"gaborone","4","0","BWA",NA,NA,NA,NA
"maun","7","0","BWA",NA,NA,NA,NA
"southern","9","0","BWA",NA,NA,NA,NA
"belize","1","0","BZE",NA,NA,NA,NA
"cayo","2","0","BZE",NA,NA,NA,NA
"corozal","3","0","BZE",NA,NA,NA,NA
"orangewalk","4","0","BZE",NA,NA,NA,NA
"stanncreek","5","0","BZE",NA,NA,NA,NA
"toledo","6","0","BZE",NA,NA,NA,NA
"baminguibangoran","1","0","CAF",NA,NA,NA,NA
"bangui","2","0","CAF",NA,NA,NA,NA
"bassekotto","3","0","CAF",NA,NA,NA,NA
"hautmbomou","4","0","CAF",NA,NA,NA,NA
"hautekotto","5","0","CAF",NA,NA,NA,NA
"kemo","6","0","CAF",NA,NA,NA,NA
"lobaye","7","0","CAF",NA,NA,NA,NA
"mamberekadei","8","0","CAF",NA,NA,NA,NA
"mbomou","9","0","CAF",NA,NA,NA,NA
"nanagrebizi","10","0","CAF",NA,NA,NA,NA
"nanamambere","11","0","CAF",NA,NA,NA,NA
"ombellampoko","12","0","CAF",NA,NA,NA,NA
"ouaka","13","0","CAF",NA,NA,NA,NA
"ouhampende","14","14","CAF",NA,NA,NA,NA
"ouham","15","0","CAF",NA,NA,NA,NA
"sanghambaere","16","0","CAF",NA,NA,NA,NA
"vakaga","17","0","CAF",NA,NA,NA,NA
"alberta","1","0","CAN",NA,NA,NA,NA
"britishcolumbia","2","0","CAN",NA,NA,NA,NA
"manitoba","3","0","CAN",NA,NA,NA,NA
"newbrunswick","4","0","CAN",NA,NA,NA,NA
"newfoundlandandlabrador","5","0","CAN",NA,NA,NA,NA
"northwestterritories","6","0","CAN",NA,NA,NA,NA
"novascotia","7","0","CAN",NA,NA,NA,NA
"nunavut","8","0","CAN",NA,NA,NA,NA
"ontario","9","0","CAN",NA,NA,NA,NA
"princeedwardisland","10","0","CAN",NA,NA,NA,NA
"quebec","11","0","CAN",NA,NA,NA,NA
"saskatchewan","12","0","CAN",NA,NA,NA,NA
"yukon","13","0","CAN",NA,NA,NA,NA
"boddentown","1","0","CAY",NA,NA,NA,NA
"caymanbrac","2","0","CAY",NA,NA,NA,NA
"eastend","3","0","CAY",NA,NA,NA,NA
"georgetown","4","0","CAY",NA,NA,NA,NA
"littlecayman","5","0","CAY",NA,NA,NA,NA
"northside","6","0","CAY",NA,NA,NA,NA
"westbay","7","0","CAY",NA,NA,NA,NA
"aisendelgeneralcarlosibanezdelcampo","1","0","CHL",NA,NA,NA,NA
"antofagasta","2","0","CHL",NA,NA,NA,NA
"araucania","3","0","CHL",NA,NA,NA,NA
"atacama","4","0","CHL",NA,NA,NA,NA
"biobio","5","0","CHL",NA,NA,NA,NA
"coquimbo","6","0","CHL",NA,NA,NA,NA
"libertadorgeneralbernardoohiggins","7","0","CHL",NA,NA,NA,NA
"loslagos","8","0","CHL",NA,NA,NA,NA
"magallanesyantarticachilena","9","0","CHL",NA,NA,NA,NA
"maule","10","0","CHL",NA,NA,NA,NA
"regionmetropolitanadesantiago","11","0","CHL",NA,NA,NA,NA
"tarapaca","12","0","CHL",NA,NA,NA,NA
"valparaiso","13","0","CHL",NA,NA,NA,NA
"anhui","1","0","CHN",NA,NA,NA,NA
"beijing","2","0","CHN",NA,NA,NA,NA
"chongqing","3","3","CHN",NA,NA,NA,NA
"fujian","4","0","CHN",NA,NA,NA,NA
"gansu","5","0","CHN",NA,NA,NA,NA
"guangdong","6","0","CHN",NA,NA,NA,NA
"guangxi","7","0","CHN",NA,NA,NA,NA
"guizhou","8","0","CHN",NA,NA,NA,NA
"hainan","9","0","CHN",NA,NA,NA,NA
"hebei","10","0","CHN",NA,NA,NA,NA
"heilongjiang","11","0","CHN",NA,NA,NA,NA
"henan","12","0","CHN",NA,NA,NA,NA
"hubei","13","0","CHN",NA,NA,NA,NA
"hunan","14","14","CHN",NA,NA,NA,NA
"jiangsu","15","0","CHN",NA,NA,NA,NA
"jiangxi","16","0","CHN",NA,NA,NA,NA
"jilin","17","0","CHN",NA,NA,NA,NA
"liaoning","18","0","CHN",NA,NA,NA,NA
"neimongol","19","0","CHN",NA,NA,NA,NA
"ningxiahui","20","0","CHN",NA,NA,NA,NA
"paracelislands","21","0","CHN",NA,NA,NA,NA
"qinghai","22","0","CHN",NA,NA,NA,NA
"shaanxi","23","0","CHN",NA,NA,NA,NA
"shandong","24","0","CHN",NA,NA,NA,NA
"shanghai","25","0","CHN",NA,NA,NA,NA
"shanxi","26","0","CHN",NA,NA,NA,NA
"sichuan","27","3","CHN",NA,NA,NA,NA
"tianjin","28","0","CHN",NA,NA,NA,NA
"xinjianguygur","29","0","CHN",NA,NA,NA,NA
"xizang","30","0","CHN",NA,NA,NA,NA
"yunnan","31","0","CHN",NA,NA,NA,NA
"zhejiang","32","0","CHN",NA,NA,NA,NA
"agneby","1","0","CIV",NA,NA,NA,NA
"bafing","2","0","CIV",NA,NA,NA,NA
"bassassandra","3","0","CIV",NA,NA,NA,NA
"denguele","4","0","CIV",NA,NA,NA,NA
"dixhuitmontagnes","5","0","CIV",NA,NA,NA,NA
"fromager","6","0","CIV",NA,NA,NA,NA
"hautsassandra","7","0","CIV",NA,NA,NA,NA
"lacs","8","0","CIV",NA,NA,NA,NA
"lagunes","9","0","CIV",NA,NA,NA,NA
"marahoue","10","0","CIV",NA,NA,NA,NA
"moyencavally","11","0","CIV",NA,NA,NA,NA
"moyencomoe","12","0","CIV",NA,NA,NA,NA
"nzicomoe","13","0","CIV",NA,NA,NA,NA
"savanes","14","14","CIV",NA,NA,NA,NA
"sudbandama","15","0","CIV",NA,NA,NA,NA
"sudcomoe","16","0","CIV",NA,NA,NA,NA
"valleedubandama","17","0","CIV",NA,NA,NA,NA
"worodougou","18","0","CIV",NA,NA,NA,NA
"zanzan","19","0","CIV",NA,NA,NA,NA
"adamaoua","1","0","CMR",NA,NA,NA,NA
"centre","2","0","CMR",NA,NA,NA,NA
"est","3","0","CMR",NA,NA,NA,NA
"extremenord","4","0","CMR",NA,NA,NA,NA
"littoral","5","0","CMR",NA,NA,NA,NA
"nordouest","6","0","CMR",NA,NA,NA,NA
"nord","7","0","CMR",NA,NA,NA,NA
"ouest","8","0","CMR",NA,NA,NA,NA
"sudouest","9","0","CMR",NA,NA,NA,NA
"sud","10","0","CMR",NA,NA,NA,NA
"bouenza","1","0","COG",NA,NA,NA,NA
"cuvetteouest","2","0","COG",NA,NA,NA,NA
"cuvette","3","0","COG",NA,NA,NA,NA
"kouilou","4","0","COG",NA,NA,NA,NA
"lekoumou","5","0","COG",NA,NA,NA,NA
"likouala","6","0","COG",NA,NA,NA,NA
"niari","7","0","COG",NA,NA,NA,NA
"plateaux","8","0","COG",NA,NA,NA,NA
"pool","9","0","COG",NA,NA,NA,NA
"sangha","10","0","COG",NA,NA,NA,NA
"amazonas","1","0","COL",NA,NA,NA,NA
"antioquia","2","0","COL",NA,NA,NA,NA
"arauca","3","1","COL",NA,NA,NA,NA
"atlantico","4","0","COL",NA,NA,NA,NA
"bolivar","5","0","COL",NA,NA,NA,NA
"boyaca","6","0","COL",NA,NA,NA,NA
"caldas","7","0","COL",NA,NA,NA,NA
"caqueta","8","0","COL",NA,NA,NA,NA
"casanare","9","0","COL",NA,NA,NA,NA
"cauca","10","0","COL",NA,NA,NA,NA
"cesar","11","0","COL",NA,NA,NA,NA
"choco","12","0","COL",NA,NA,NA,NA
"cordoba","13","0","COL",NA,NA,NA,NA
"cundinamarca","14","14","COL",NA,NA,NA,NA
"guainia","15","0","COL",NA,NA,NA,NA
"guaviare","16","0","COL",NA,NA,NA,NA
"huila","17","0","COL",NA,NA,NA,NA
"laguajira","18","0","COL",NA,NA,NA,NA
"magdalena","19","0","COL",NA,NA,NA,NA
"meta","20","0","COL",NA,NA,NA,NA
"narino","21","0","COL",NA,NA,NA,NA
"nortedesantander","22","0","COL",NA,NA,NA,NA
"putumayo","23","1","COL",NA,NA,NA,NA
"quindio","24","0","COL",NA,NA,NA,NA
"risaralda","25","0","COL",NA,NA,NA,NA
"sanandresyprovidencia","26","0","COL",NA,NA,NA,NA
"santander","27","0","COL",NA,NA,NA,NA
"sucre","28","0","COL",NA,NA,NA,NA
"tolima","29","0","COL",NA,NA,NA,NA
"valledelcauca","30","0","COL",NA,NA,NA,NA
"vaupes","31","0","COL",NA,NA,NA,NA
"vichada","32","0","COL",NA,NA,NA,NA
"mwali","1","0","COM",NA,NA,NA,NA
"njazidja","2","0","COM",NA,NA,NA,NA
"nzwani","3","0","COM",NA,NA,NA,NA
"alajuela","1","0","COS",NA,NA,NA,NA
"cartago","2","0","COS",NA,NA,NA,NA
"guanacaste","3","0","COS",NA,NA,NA,NA
"heredia","4","0","COS",NA,NA,NA,NA
"limon","5","0","COS",NA,NA,NA,NA
"puntarenas","6","0","COS",NA,NA,NA,NA
"sanjose","7","0","COS",NA,NA,NA,NA
"boavista","1","0","CPV",NA,NA,NA,NA
"brava","2","0","CPV",NA,NA,NA,NA
"maio","3","0","CPV",NA,NA,NA,NA
"mosteiros","4","0","CPV",NA,NA,NA,NA
"paul","5","0","CPV",NA,NA,NA,NA
"portonovo","6","0","CPV",NA,NA,NA,NA
"praia","7","0","CPV",NA,NA,NA,NA
"ribeiragrande","8","0","CPV",NA,NA,NA,NA
"sal","9","0","CPV",NA,NA,NA,NA
"santacatarina","10","0","CPV",NA,NA,NA,NA
"santacruz","11","0","CPV",NA,NA,NA,NA
"saodomingos","12","0","CPV",NA,NA,NA,NA
"saofilipe","13","0","CPV",NA,NA,NA,NA
"saomiguel","14","14","CPV",NA,NA,NA,NA
"saonicolau","15","0","CPV",NA,NA,NA,NA
"saovicente","16","0","CPV",NA,NA,NA,NA
"tarrafal","17","0","CPV",NA,NA,NA,NA
"camaguey","1","0","CUB",NA,NA,NA,NA
"ciegodeavila","2","0","CUB",NA,NA,NA,NA
"cienfuegos","3","0","CUB",NA,NA,NA,NA
"ciudaddelahabana","4","0","CUB",NA,NA,NA,NA
"granma","5","0","CUB",NA,NA,NA,NA
"guantanamo","6","0","CUB",NA,NA,NA,NA
"holguin","7","0","CUB",NA,NA,NA,NA
"isladelajuventud","8","0","CUB",NA,NA,NA,NA
"lahabana","9","0","CUB",NA,NA,NA,NA
"lastunas","10","0","CUB",NA,NA,NA,NA
"matanzas","11","0","CUB",NA,NA,NA,NA
"pinardelrio","12","0","CUB",NA,NA,NA,NA
"sanctispiritus","13","0","CUB",NA,NA,NA,NA
"santiagodecuba","14","14","CUB",NA,NA,NA,NA
"villaclara","15","0","CUB",NA,NA,NA,NA
"alisabieh","1","0","DJI",NA,NA,NA,NA
"dikhil","2","0","DJI",NA,NA,NA,NA
"djibouti","3","0","DJI",NA,NA,NA,NA
"obock","4","0","DJI",NA,NA,NA,NA
"tadjourah","5","0","DJI",NA,NA,NA,NA
"saintandrew","1","0","DMI",NA,NA,NA,NA
"saintdavid","2","0","DMI",NA,NA,NA,NA
"saintgeorge","3","0","DMI",NA,NA,NA,NA
"saintjohn","4","0","DMI",NA,NA,NA,NA
"saintjoseph","5","0","DMI",NA,NA,NA,NA
"saintluke","6","0","DMI",NA,NA,NA,NA
"saintmark","7","0","DMI",NA,NA,NA,NA
"saintpatrick","8","0","DMI",NA,NA,NA,NA
"saintpaul","9","0","DMI",NA,NA,NA,NA
"saintpeter","10","0","DMI",NA,NA,NA,NA
"azua","1","0","DOM",NA,NA,NA,NA
"bahoruco","2","0","DOM",NA,NA,NA,NA
"barahona","3","0","DOM",NA,NA,NA,NA
"dajabon","4","0","DOM",NA,NA,NA,NA
"distritonacional","5","0","DOM",NA,NA,NA,NA
"duarte","6","0","DOM",NA,NA,NA,NA
"elseybo","7","0","DOM",NA,NA,NA,NA
"espaillat","8","0","DOM",NA,NA,NA,NA
"hatomayor","9","0","DOM",NA,NA,NA,NA
"independencia","10","0","DOM",NA,NA,NA,NA
"laaltagracia","11","0","DOM",NA,NA,NA,NA
"laestrelleta","12","0","DOM",NA,NA,NA,NA
"laromana","13","0","DOM",NA,NA,NA,NA
"lavega","14","14","DOM",NA,NA,NA,NA
"mariatrinidadsanchez","15","0","DOM",NA,NA,NA,NA
"monsenornouel","16","0","DOM",NA,NA,NA,NA
"montecristi","17","0","DOM",NA,NA,NA,NA
"monteplata","18","0","DOM",NA,NA,NA,NA
"pedernales","19","0","DOM",NA,NA,NA,NA
"peravia","20","0","DOM",NA,NA,NA,NA
"puertoplata","21","0","DOM",NA,NA,NA,NA
"salcedo","22","0","DOM",NA,NA,NA,NA
"samana","23","0","DOM",NA,NA,NA,NA
"sancristobal","24","0","DOM",NA,NA,NA,NA
"sanjosedeocoa","25","0","DOM",NA,NA,NA,NA
"sanjuan","26","0","DOM",NA,NA,NA,NA
"sanpedrodemacoris","27","0","DOM",NA,NA,NA,NA
"sanchezramirez","28","0","DOM",NA,NA,NA,NA
"santiagorodriguez","29","0","DOM",NA,NA,NA,NA
"santiago","30","0","DOM",NA,NA,NA,NA
"santodomingo","31","0","DOM",NA,NA,NA,NA
"valverde","32","0","DOM",NA,NA,NA,NA
"adrar","1","0","DZA",NA,NA,NA,NA
"aindefla","2","0","DZA",NA,NA,NA,NA
"aintemouchent","3","0","DZA",NA,NA,NA,NA
"alger","4","0","DZA",NA,NA,NA,NA
"annaba","5","0","DZA",NA,NA,NA,NA
"batna","6","0","DZA",NA,NA,NA,NA
"bechar","7","0","DZA",NA,NA,NA,NA
"bejaia","8","0","DZA",NA,NA,NA,NA
"biskra","9","0","DZA",NA,NA,NA,NA
"blida","10","0","DZA",NA,NA,NA,NA
"bordjbouarreridj","11","0","DZA",NA,NA,NA,NA
"bouira","12","0","DZA",NA,NA,NA,NA
"boumerdes","13","0","DZA",NA,NA,NA,NA
"chlef","14","14","DZA",NA,NA,NA,NA
"constantine","15","0","DZA",NA,NA,NA,NA
"djelfa","16","0","DZA",NA,NA,NA,NA
"elbayadh","17","0","DZA",NA,NA,NA,NA
"eloued","18","0","DZA",NA,NA,NA,NA
"eltarf","19","0","DZA",NA,NA,NA,NA
"ghardaia","20","0","DZA",NA,NA,NA,NA
"guelma","21","0","DZA",NA,NA,NA,NA
"illizi","22","0","DZA",NA,NA,NA,NA
"jijel","23","0","DZA",NA,NA,NA,NA
"khenchela","24","0","DZA",NA,NA,NA,NA
"laghouat","25","0","DZA",NA,NA,NA,NA
"msila","26","0","DZA",NA,NA,NA,NA
"mascara","27","0","DZA",NA,NA,NA,NA
"medea","28","0","DZA",NA,NA,NA,NA
"mila","29","0","DZA",NA,NA,NA,NA
"mostaganem","30","0","DZA",NA,NA,NA,NA
"naama","31","0","DZA",NA,NA,NA,NA
"oran","32","0","DZA",NA,NA,NA,NA
"ouargla","33","0","DZA",NA,NA,NA,NA
"oumelbouaghi","34","0","DZA",NA,NA,NA,NA
"relizane","35","0","DZA",NA,NA,NA,NA
"saida","36","0","DZA",NA,NA,NA,NA
"setif","37","0","DZA",NA,NA,NA,NA
"sidibelabbes","38","0","DZA",NA,NA,NA,NA
"skikda","39","0","DZA",NA,NA,NA,NA
"soukahras","40","0","DZA",NA,NA,NA,NA
"tamanghasset","41","0","DZA",NA,NA,NA,NA
"tebessa","42","0","DZA",NA,NA,NA,NA
"tindouf","44","0","DZA",NA,NA,NA,NA
"tipaza","45","0","DZA",NA,NA,NA,NA
"tissemsilt","46","0","DZA",NA,NA,NA,NA
"tiziouzou","47","0","DZA",NA,NA,NA,NA
"tlemcen","48","0","DZA",NA,NA,NA,NA
"azuay","1","0","ECU",NA,NA,NA,NA
"bolivar","2","0","ECU",NA,NA,NA,NA
"canar","3","0","ECU",NA,NA,NA,NA
"carchi","4","0","ECU",NA,NA,NA,NA
"chimborazo","5","0","ECU",NA,NA,NA,NA
"cotopaxi","6","0","ECU",NA,NA,NA,NA
"eloro","7","0","ECU",NA,NA,NA,NA
"esmeraldas","8","0","ECU",NA,NA,NA,NA
"galapagos","9","0","ECU",NA,NA,NA,NA
"guayas","10","10","ECU",NA,NA,NA,NA
"imbabura","11","0","ECU",NA,NA,NA,NA
"loja","12","0","ECU",NA,NA,NA,NA
"losrios","13","0","ECU",NA,NA,NA,NA
"manabi","14","14","ECU",NA,NA,NA,NA
"moronasantiago","15","15","ECU",NA,NA,NA,NA
"orellana","16","16","ECU",NA,NA,NA,NA
"pastaza","17","15","ECU",NA,NA,NA,NA
"pichincha","18","18","ECU",NA,NA,NA,NA
"sucumbios","19","16","ECU",NA,NA,NA,NA
"tungurahua","20","0","ECU",NA,NA,NA,NA
"zamorachinchipe","21","15","ECU",NA,NA,NA,NA
"addaqahliyah","1","0","EGY",NA,NA,NA,NA
"albahralahmar","2","0","EGY",NA,NA,NA,NA
"albuhayrah","3","0","EGY",NA,NA,NA,NA
"alfayyum","4","0","EGY",NA,NA,NA,NA
"algharbiyah","5","0","EGY",NA,NA,NA,NA
"aliskandariyah","6","0","EGY",NA,NA,NA,NA
"alismailiyah","7","0","EGY",NA,NA,NA,NA
"aljizah","8","1","EGY",NA,NA,NA,NA
"alminufiyah","9","0","EGY",NA,NA,NA,NA
"alminya","10","0","EGY",NA,NA,NA,NA
"alqahirah","11","1","EGY",NA,NA,NA,NA
"alqalyubiyah","12","0","EGY",NA,NA,NA,NA
"alwadialjadid","13","0","EGY",NA,NA,NA,NA
"assuways","14","14","EGY",NA,NA,NA,NA
"ashsharqiyah","15","0","EGY",NA,NA,NA,NA
"aswan","16","0","EGY",NA,NA,NA,NA
"asyut","17","0","EGY",NA,NA,NA,NA
"banisuwayf","18","0","EGY",NA,NA,NA,NA
"bursaid","19","0","EGY",NA,NA,NA,NA
"dumyat","20","0","EGY",NA,NA,NA,NA
"janubsina","21","0","EGY",NA,NA,NA,NA
"kafrashshaykh","22","0","EGY",NA,NA,NA,NA
"matruh","23","0","EGY",NA,NA,NA,NA
"qina","24","2","EGY",NA,NA,NA,NA
"shamalsina","25","0","EGY",NA,NA,NA,NA
"suhaj","26","0","EGY",NA,NA,NA,NA
"ahuachapan","1","0","ELS",NA,NA,NA,NA
"cabanas","2","0","ELS",NA,NA,NA,NA
"chalatenango","3","0","ELS",NA,NA,NA,NA
"cuscatlan","4","0","ELS",NA,NA,NA,NA
"lalibertad","5","0","ELS",NA,NA,NA,NA
"lapaz","6","0","ELS",NA,NA,NA,NA
"launion","7","0","ELS",NA,NA,NA,NA
"morazan","8","0","ELS",NA,NA,NA,NA
"sanmiguel","9","0","ELS",NA,NA,NA,NA
"sansalvador","10","0","ELS",NA,NA,NA,NA
"sanvicente","11","0","ELS",NA,NA,NA,NA
"santaana","12","0","ELS",NA,NA,NA,NA
"sonsonate","13","0","ELS",NA,NA,NA,NA
"usulutan","14","14","ELS",NA,NA,NA,NA
"anseba","1","0","ERI",NA,NA,NA,NA
"debub","2","0","ERI",NA,NA,NA,NA
"debubawikeyihbahri","3","0","ERI",NA,NA,NA,NA
"gashbarka","4","0","ERI",NA,NA,NA,NA
"maekel","5","0","ERI",NA,NA,NA,NA
"semenawikeyihbahri","6","0","ERI",NA,NA,NA,NA
"boujdour","1","0","ESH",NA,NA,NA,NA
"essemara","2","0","ESH",NA,NA,NA,NA
"laayoune","3","0","ESH",NA,NA,NA,NA
"ouedeldahab","4","0","ESH",NA,NA,NA,NA
"addisababa","1","0","ETH",NA,NA,NA,NA
"afar","2","112","ETH",NA,NA,NA,NA
"amhara","3","0","ETH",NA,NA,NA,NA
"benshangulgumaz","4","112","ETH",NA,NA,NA,NA
"diredawa","5","112","ETH",NA,NA,NA,NA
"gambelapeoples","6","112","ETH",NA,NA,NA,NA
"hararipeople","7","112","ETH",NA,NA,NA,NA
"oromia","8","0","ETH",NA,NA,NA,NA
"somali","9","112","ETH",NA,NA,NA,NA
"southernnationsnationalitiesandpeoples","10","0","ETH",NA,NA,NA,NA
"tigray","11","0","ETH",NA,NA,NA,NA
"cayenne","1","0","FGU",NA,NA,NA,NA
